PP1;TIRA;PP2;ECH;PER;DATE;PENQ;JOURDEP;P2;P3;P4;P7;P8;P9;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24A;P11A;P25;P26;PL27;PL28;P12A;P12B;P12C;P12D;P12E;P12F;P1;COE1;COEP;DP13;PFIN
2;067;017;020;02;051113;1;1;1;1;74;2;2;7;;;;;;1;4;5;5;2;5;6;1;;5;5;4;4;4;4;4;;1;88.77475;88.77475;0;0
2;067;017;035;01;161113;1;5;2;1;63;1;2;7;;;;;;3;5;5;2;3;5;5;1;;5;5;4;4;4;4;4;;1;80.57786;80.57786;0;0
2;067;017;055;01;171213;1;1;2;1;89;2;1;8;;;;;;2;5;5;5;5;5;9;2;;5;5;4;4;4;4;4;;1;39.34549;39.34549;0;0
2;067;017;056;01;141213;1;5;1;1;66;1;5;7;;;;;;1;5;5;2;2;2;4;1;;4;5;4;4;4;4;4;;1;88.77475;88.77475;0;0
2;067;017;056;02;141213;1;5;2;2;65;1;4;7;;;;;;1;5;5;2;2;3;4;1;;4;4;4;4;4;4;4;;1;88.77475;88.77475;0;0
2;067;017;075;01;020414;1;2;1;1;59;1;2;6;;;;;;1;5;5;1;5;5;6;1;;5;5;4;4;4;4;4;;1;110.0333;110.0333;0;0
2;067;017;114;01;190314;1;2;2;1;57;1;9;8;;;;;;1;5;5;1;4;5;9;2;;5;5;4;4;4;4;4;;1;80.57786;80.57786;0;0
2;067;017;053;01;180114;1;5;2;1;54;2;4;1;5;068007;4;;1;4;5;5;5;1;4;2;1;1;5;4;4;4;4;4;4;;1;52.61542;52.61542;4681;0
2;067;017;075;02;020414;1;2;2;2;56;1;4;1;5;888888;;;;1;5;5;1;5;5;3;1;1;5;5;4;4;4;4;4;;1;110.0333;110.0333;0;0
2;067;021;001;01;151013;1;1;1;1;70;1;1;7;;;;;;1;5;5;2;5;3;6;1;;5;5;4;4;4;4;4;;1;65.01011;65.01011;0;0
2;067;021;002;01;131113;1;2;1;1;65;1;2;7;;;;;;2;5;5;1;1;4;6;1;;5;5;4;4;4;4;4;;1;88.77475;88.77475;0;0
2;067;021;002;02;131113;1;2;2;2;59;1;2;8;;;;;;2;5;5;1;1;4;6;1;;5;5;4;4;4;4;4;;1;110.0333;110.0333;0;0
2;067;021;026;01;131113;1;2;1;1;53;1;2;6;;;;;;5;5;5;5;3;5;4;2;;5;5;4;4;4;4;4;;1;52.61542;52.61542;0;0
2;067;021;033;01;250314;1;1;1;1;69;1;6;7;;;;;;1;4;2;2;3;4;3;1;;4;4;4;4;4;4;4;;1;65.01011;65.01011;0;0
2;067;021;044;01;031213;1;1;2;1;60;1;5;6;;;;;;5;5;5;1;5;5;3;1;;5;5;4;4;4;4;4;;1;80.57786;80.57786;0;0
2;067;021;063;01;041213;1;2;1;1;62;2;6;7;;;;;;5;5;5;5;2;5;5;2;;4;2;4;4;4;4;4;;1;80.57786;80.57786;0;0
2;067;021;083;01;220214;1;5;1;1;79;1;3;7;;;;;;4;5;5;4;5;5;1;2;;5;5;4;4;4;4;4;;1;65.01011;65.01011;0;0
2;067;021;099;01;220214;1;5;1;1;90;1;3;7;;;;;;4;5;5;3;5;5;2;2;;5;5;4;4;4;4;4;;1;53.72835;53.72835;0;0
2;067;021;099;02;220214;1;5;2;2;84;1;1;7;;;;;;5;5;5;5;4;5;2;2;;5;5;4;4;4;4;4;;1;53.72835;53.72835;0;0
2;067;021;102;01;020414;1;2;1;1;81;1;9;7;;;;;;1;5;5;2;5;5;6;1;;5;5;4;4;4;4;4;;1;53.72835;53.72835;0;0
2;067;021;102;02;020414;1;2;2;2;78;2;9;8;;;;;;1;4;5;5;2;5;9;1;;5;5;4;4;4;4;4;;1;88.77475;88.77475;0;0
2;067;021;109;01;260214;1;2;2;1;67;2;9;7;;;;;;4;5;5;5;2;5;5;2;;5;5;4;4;4;4;4;;1;65.01011;65.01011;0;0
2;067;021;088;01;270214;1;3;1;1;48;1;6;1;5;101001;1;2;;1;5;5;1;5;5;3;1;1;5;5;4;4;4;4;4;;1;111.0348;111.0348;34508;0
2;067;021;017;02;051113;1;1;2;3;18;3;0;5;5;123015;4;;3;3;5;5;5;2;4;7;1;;5;1;4;3;3;4;4;2;1;115.4509;115.4509;16468;0
2;067;021;077;01;220214;1;5;2;1;42;1;6;1;5;067017;1;3;;4;4;5;1;5;5;5;1;1;5;5;4;4;4;4;4;;1;111.0348;111.0348;3492;0
2;067;021;077;03;220214;1;5;1;3;08;2;0;5;5;067017;;;;2;4;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;180.2603;180.2603;3492;0
2;067;021;077;02;220214;1;5;1;3;13;2;0;5;5;067021;;;;2;1;5;5;2;5;7;1;;5;5;4;4;4;4;4;;1;85.83370;85.83370;1478;0
2;067;021;088;03;270214;1;3;2;3;06;2;0;5;5;070022;;;;1;5;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;180.2603;180.2603;7098;0
2;067;021;017;01;051113;1;1;2;1;54;1;3;1;5;073005;1;3;;1;4;5;1;5;3;4;1;1;4;5;4;4;4;4;4;;1;71.84915;71.84915;8024;0
2;067;021;088;02;270214;1;3;2;2;46;1;6;1;5;075011;1;2;;1;5;5;1;5;5;4;1;1;5;5;4;4;4;4;4;;1;111.0348;111.0348;8909;0
2;067;022;123;01;030414;1;3;2;2;43;1;5;6;;;;;;1;4;2;1;5;4;3;1;;4;5;4;4;4;4;4;;1;71.84915;71.84915;0;0
2;067;022;123;02;030414;1;3;1;1;43;1;3;6;;;;;;1;5;2;1;5;4;6;1;;4;5;4;4;4;4;4;;1;71.84915;71.84915;0;0
2;068;001;005;01;080214;1;5;2;1;89;2;1;7;;;;;;1;5;5;5;5;5;5;2;;5;5;4;4;4;4;4;;1;33.50937;33.50937;0;0
2;068;001;006;01;120214;1;2;2;2;58;1;8;2;1;;;;;1;4;5;2;2;5;5;1;2;4;5;4;4;4;4;4;;1;123.6392;123.6392;0;0
2;068;001;021;01;171213;1;1;1;1;88;1;3;7;;;;;;2;5;5;5;2;5;5;1;;5;5;4;4;4;4;4;;1;33.50937;33.50937;0;0
2;068;001;046;01;010214;1;5;2;2;49;1;4;6;;;;;;1;4;5;1;1;5;5;1;;5;5;4;4;4;4;4;;1;55.19107;55.19107;0;0
2;068;001;046;02;010214;1;5;1;1;48;1;2;6;;;;;;1;3;5;1;1;5;3;1;;5;5;4;4;4;4;4;;1;55.19107;55.19107;0;0
2;068;001;048;01;300114;1;3;2;1;65;1;3;7;;;;;;1;5;5;5;3;5;2;1;;5;5;4;4;4;4;4;;1;39.48098;39.48098;0;0
2;068;001;051;02;180214;1;1;1;3;19;3;2;6;;;;;;1;5;5;5;5;4;8;1;;4;4;4;4;4;4;4;;1;69.00867;69.00867;0;0
2;068;001;072;01;120214;1;2;2;1;59;2;2;6;;;;;;1;5;5;5;4;4;6;1;;5;5;4;4;4;4;4;;1;51.47325;51.47325;0;0
2;068;001;075;01;090114;1;3;2;1;95;1;1;7;;;;;;4;4;4;4;4;5;6;2;;5;5;4;4;4;4;4;;1;33.50937;33.50937;0;0
2;068;001;079;01;100114;1;4;2;1;80;2;9;8;;;;;;5;5;5;5;5;5;6;2;;5;5;4;4;4;4;4;;1;33.50937;33.50937;0;0
2;068;001;084;01;220114;1;2;2;2;57;2;6;6;;;;;;1;2;5;5;2;2;5;1;;2;3;4;4;4;4;4;;1;59.86957;59.86957;0;0
2;068;001;108;01;250314;1;1;2;1;82;2;1;7;;;;;;1;5;5;5;2;5;1;1;;5;5;4;4;4;4;4;;1;33.50937;33.50937;0;0
2;068;001;006;03;120214;1;2;1;3;20;3;0;5;5;111009;4;;3;1;4;5;5;2;4;7;1;;4;1;4;4;3;3;4;;1;142.5127;142.5127;28849;0
2;068;001;006;04;120214;1;2;1;3;16;3;0;5;5;123003;;;;1;4;5;5;2;4;7;1;;4;1;4;4;3;3;4;;1;62.90914;62.90914;15696;0
2;068;001;084;02;220114;1;2;1;1;50;1;6;1;3;043008;1;2;;2;4;5;1;5;5;3;1;1;5;5;4;4;4;4;4;;1;55.19107;55.19107;31772;0
2;068;001;107;01;080214;1;5;1;1;21;2;0;4;5;005004;4;;1;1;4;5;5;3;1;7;1;;5;1;4;4;4;4;4;;1;59.33065;59.33065;29880;0
2;068;001;051;01;180214;1;1;2;1;55;2;2;2;5;068001;4;;1;1;5;5;5;5;2;5;1;1;4;3;4;4;4;4;4;;1;59.86957;59.86957;269;0
2;068;001;033;01;080214;1;5;1;1;47;1;5;1;5;068003;3;;3;1;5;2;2;4;5;6;1;1;5;5;4;4;4;4;4;;1;47.45088;47.45088;933;0
2;068;001;069;02;140214;1;4;2;2;43;1;5;2;5;068003;1;2;;1;5;5;1;4;5;4;1;5;5;5;4;4;4;4;4;;1;113.9774;113.9774;933;0
2;068;001;083;01;210214;1;4;2;2;57;1;4;1;4;068003;1;2;;1;1;5;1;2;4;5;1;1;5;5;4;4;4;4;4;;1;59.86957;59.86957;933;0
2;068;001;069;01;140214;1;4;1;1;43;1;4;1;5;068004;1;2;;1;5;5;1;4;5;5;1;1;5;5;4;4;4;4;4;;1;113.9774;113.9774;955;0
2;068;001;069;03;140214;1;4;2;3;13;2;0;5;5;068004;;;;1;2;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;62.90914;62.90914;955;0
2;068;001;069;04;140214;1;4;2;3;12;2;0;5;5;068004;;;;1;2;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;62.90914;62.90914;955;0
2;068;001;160;02;270314;1;3;2;3;07;2;0;5;5;068006;;;;1;2;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;59.36125;59.36125;686;0
2;068;001;160;03;270314;1;3;1;3;05;2;0;5;5;068006;;;;1;5;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;59.36125;59.36125;686;0
2;068;001;114;01;050214;1;2;1;1;61;1;4;1;3;888888;;;;1;5;5;2;5;5;4;1;1;5;5;4;4;4;4;4;;1;51.47325;51.47325;0;0
2;068;001;160;01;270314;1;3;2;1;28;1;3;1;5;888888;;;;1;5;5;1;3;5;5;1;1;5;5;4;4;4;4;4;;1;87.27103;87.27103;0;0
2;068;001;083;02;210214;1;4;1;1;50;1;6;1;5;900012;;;;;;;;;;4;1;;;;4;4;4;4;4;;2;55.19107;55.19107;132206;0
2;068;001;006;02;120214;1;2;1;1;52;1;8;1;5;900095;;;;;;;;;;5;2;;;;4;4;4;4;4;;2;113.9774;113.9774;622697;0
2;068;002;010;01;211213;1;5;1;1;46;1;2;6;;;;;;1;5;5;2;5;5;6;1;;5;5;4;4;4;4;4;;1;47.45088;47.45088;0;0
2;068;002;016;01;300114;1;3;1;1;71;1;2;7;;;;;;4;1;5;3;4;5;3;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;002;016;02;300114;1;3;2;2;69;1;4;7;;;;;;4;3;5;1;4;5;5;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;002;029;01;231113;1;5;1;1;82;1;2;7;;;;;;1;4;5;2;4;5;2;1;;5;5;4;4;4;4;4;;1;38.97542;38.97542;0;0
2;068;002;029;02;231113;1;5;2;2;81;2;2;7;;;;;;1;5;5;5;2;5;6;2;;5;5;4;4;4;4;4;;1;38.97542;38.97542;0;0
2;068;002;049;01;181213;1;2;1;1;76;1;4;7;;;;;;1;5;5;1;4;5;4;1;;5;5;4;4;4;4;4;;1;39.48098;39.48098;0;0
2;068;002;062;01;110114;1;5;1;1;81;1;3;7;;;;;;1;5;5;1;5;5;3;1;;5;5;4;4;4;4;4;;1;38.97542;38.97542;0;0
2;068;002;062;02;110114;1;5;2;2;77;1;3;7;;;;;;1;5;5;5;1;5;6;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;002;094;01;150114;1;2;1;1;73;1;1;7;;;;;;1;2;5;1;1;5;2;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;002;094;02;150114;1;2;2;2;67;1;1;7;;;;;;1;5;5;5;5;5;2;2;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;002;101;01;110214;1;1;1;1;46;1;3;1;1;;;;;2;5;2;1;5;5;2;1;1;5;5;4;4;4;4;4;;1;47.45088;47.45088;0;0
2;068;002;102;01;270314;1;3;1;1;74;1;3;7;;;;;;1;3;5;1;4;2;4;1;;4;5;4;4;4;4;4;;1;39.48098;39.48098;0;0
2;068;002;112;01;070214;1;4;1;1;94;1;4;7;;;;;;4;5;5;1;5;5;4;1;;5;5;4;4;4;4;4;;1;38.97542;38.97542;0;0
2;068;002;112;02;070214;1;4;2;2;90;1;3;8;;;;;;4;5;5;5;2;5;9;1;;5;5;4;4;4;4;4;;1;38.97542;38.97542;0;0
2;068;002;125;01;180214;1;1;1;1;80;2;9;7;;;;;;4;5;5;5;1;5;6;1;;5;5;4;4;4;4;4;;1;38.97542;38.97542;0;0
2;068;002;125;02;180214;1;1;2;2;73;1;2;7;;;;;;4;5;5;1;5;5;6;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;002;089;03;150114;1;2;2;3;15;2;0;5;5;123003;;;;1;5;5;5;4;5;7;1;;5;4;4;4;1;4;4;;1;35.10040;35.10040;15209;0
2;068;002;089;05;150114;1;2;1;3;08;2;0;5;5;068001;;;;1;2;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;56.16413;56.16413;728;0
2;068;002;089;04;150114;1;2;1;3;12;2;0;5;5;068004;;;;1;2;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;35.10040;35.10040;843;0
2;068;002;089;01;150114;1;2;1;1;48;1;3;1;5;072003;1;2;;1;5;5;1;5;5;6;1;1;5;5;4;4;4;4;4;;1;63.59414;63.59414;11930;0
2;068;002;089;02;150114;1;2;2;2;39;1;4;1;5;888888;;;;1;5;5;1;5;5;5;1;1;5;5;4;4;4;4;4;;1;82.57073;82.57073;0;0
2;068;003;013;02;270314;1;3;2;2;54;1;3;7;;;;;;1;4;5;1;4;5;4;1;;5;5;4;4;4;4;4;;1;55.19107;55.19107;0;0
2;068;003;039;01;010414;1;1;2;2;66;1;2;2;1;;;;;1;5;5;2;3;5;1;1;2;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;003;057;01;301113;1;5;2;1;80;1;2;7;;;;;;3;5;5;3;3;5;5;1;;5;5;4;4;4;4;4;;1;33.50937;33.50937;0;0
2;068;003;071;01;010314;1;5;1;1;70;1;4;7;;;;;;1;3;5;1;5;5;3;2;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;003;071;02;010314;1;5;2;2;67;1;6;7;;;;;;1;4;5;4;2;5;5;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;003;090;01;270314;1;3;1;1;71;1;3;7;;;;;;3;2;5;1;4;5;1;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;003;090;02;270314;1;3;2;2;69;1;3;7;;;;;;3;4;5;1;4;5;5;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;003;091;02;010214;1;5;2;2;36;1;3;8;;;;;;1;5;5;1;4;5;6;1;;5;5;4;4;4;4;4;;1;82.57073;82.57073;0;0
2;068;003;091;06;010214;2;5;1;3;01;;;;;;;;;;;;;;;0;;;;;;;;;;;1;101.5077;;0;0
2;068;003;118;01;070214;1;4;1;1;51;1;2;9;;;;;;5;5;5;2;4;5;6;2;;5;5;4;4;4;4;4;;1;63.59414;63.59414;0;0
2;068;003;118;02;070214;1;4;2;2;46;1;4;8;;;;;;1;5;5;1;4;5;9;1;;5;5;4;4;4;4;4;;1;63.59414;63.59414;0;0
2;068;003;127;01;180214;1;1;1;1;62;1;3;7;;;;;;1;5;5;2;2;5;5;1;;5;5;4;4;4;4;4;;1;59.86957;59.86957;0;0
2;068;003;127;02;180214;1;1;2;2;60;1;2;9;;;;;;1;5;5;2;2;5;4;2;;5;5;4;4;4;4;4;;1;59.86957;59.86957;0;0
2;068;003;091;03;010214;1;5;1;3;17;2;0;5;5;028352;;;;1;5;1;5;2;1;7;1;;5;1;3;4;3;4;4;2;1;35.10040;35.10040;32498;0
2;068;003;013;01;270314;1;3;1;1;56;1;3;1;5;042002;1;3;;5;5;5;1;4;5;4;1;6;5;5;4;4;4;4;4;;1;59.86957;59.86957;36103;0
2;068;003;043;01;040214;1;1;2;1;44;1;3;1;5;068002;1;3;;2;5;5;1;4;4;5;1;1;5;5;4;4;4;4;4;;1;55.19107;55.19107;441;0
2;068;003;091;05;010214;1;5;1;3;06;2;0;5;5;068003;;;;1;5;5;5;2;4;7;1;;5;5;4;4;4;4;4;;1;56.16413;56.16413;358;0
2;068;003;043;02;040214;1;1;1;3;14;2;0;5;5;068004;;;;2;5;5;5;1;4;7;1;;5;5;4;4;4;4;4;;1;30.46238;30.46238;502;0
2;068;003;064;02;180114;1;5;1;3;14;2;0;5;5;068004;;;;1;4;5;5;2;4;7;1;;4;5;4;4;4;4;4;;1;37.09848;37.09848;502;0
2;068;003;064;03;180114;1;5;1;3;12;2;0;5;5;068004;;;;1;4;5;5;2;4;7;1;;4;5;4;4;4;4;4;;1;37.09848;37.09848;502;0
2;068;003;091;04;010214;1;5;2;3;14;2;0;5;5;068004;;;;1;5;5;5;2;3;7;1;;5;3;4;4;4;4;4;;1;35.10040;35.10040;502;0
2;068;003;118;04;070214;1;4;1;3;16;2;0;5;5;068004;;;;1;5;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;35.10040;35.10040;502;0
2;068;003;118;05;070214;1;4;2;3;13;2;0;5;5;068004;;;;1;5;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;35.10040;35.10040;502;0
2;068;003;118;03;070214;1;4;1;3;22;1;0;4;5;075004;1;3;;1;5;5;1;1;5;7;1;;5;5;4;4;4;4;4;;1;79.51553;79.51553;6619;0
2;068;003;039;02;010414;1;1;1;1;65;1;5;1;5;888888;;;;2;5;5;1;4;5;1;1;1;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;003;064;01;180114;1;5;1;1;48;1;5;1;3;888888;;;;4;4;5;1;5;4;3;1;1;4;5;4;4;4;4;4;;1;67.21421;67.21421;0;0
2;068;003;091;01;010214;1;5;1;1;36;1;3;1;3;888888;;;;4;5;5;1;5;4;2;1;1;5;5;4;4;4;4;4;;1;82.57073;82.57073;0;0
2;068;004;009;02;201213;1;4;2;2;49;1;4;6;;;;;;2;5;4;2;2;5;5;1;;5;5;4;4;4;4;4;;1;67.21421;67.21421;0;0
2;068;004;014;01;140214;1;4;1;1;74;1;2;7;;;;;;4;5;5;1;2;5;6;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;004;014;02;140214;1;4;2;2;73;1;2;7;;;;;;4;5;5;2;1;5;6;2;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;004;028;01;071213;1;5;1;1;31;2;2;6;;;;;;1;4;5;5;3;5;6;1;;5;5;4;4;4;4;4;;1;61.61029;61.61029;0;0
2;068;004;032;01;010214;1;5;2;1;35;2;3;6;;;;;;1;5;5;5;4;5;5;1;;5;5;4;4;4;4;4;;1;87.27103;87.27103;0;0
2;068;004;034;02;201213;1;4;2;2;54;1;2;9;;;;;;1;4;5;2;3;5;9;2;;5;5;4;4;4;4;4;;1;55.19107;55.19107;0;0
2;068;004;038;02;140214;1;4;2;2;37;1;5;2;1;;;;;1;2;5;1;2;5;5;1;5;5;5;4;4;4;4;4;;1;147.9884;147.9884;0;0
2;068;004;042;01;081113;1;4;1;1;44;1;3;2;1;;;;;2;2;5;2;5;3;3;2;2;5;5;4;4;4;4;4;;1;47.45088;47.45088;0;0
2;068;004;054;01;181213;1;2;2;2;75;1;7;8;;;;;;1;5;5;1;1;5;9;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;004;054;02;181213;1;2;1;1;73;1;3;8;;;;;;1;5;5;1;1;5;3;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;004;088;01;020414;1;2;1;1;65;1;4;7;;;;;;1;3;5;1;4;5;5;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;004;088;02;020414;1;2;2;2;61;1;4;7;;;;;;1;4;5;4;1;5;4;1;;5;5;4;4;4;4;4;;1;59.86957;59.86957;0;0
2;068;004;092;01;160114;1;3;1;1;69;1;2;7;;;;;;4;3;5;3;3;5;4;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;004;092;02;160114;1;3;2;2;68;1;3;7;;;;;;1;5;5;5;4;5;5;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;004;126;01;190214;1;2;1;1;66;1;2;7;;;;;;1;5;5;2;5;5;5;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;004;126;02;190214;1;2;2;2;59;1;2;9;;;;;;1;2;5;5;2;5;5;1;;5;5;4;4;4;4;4;;1;59.86957;59.86957;0;0
2;068;004;147;01;220314;1;5;2;1;64;1;5;7;;;;;;1;5;5;1;5;5;5;1;;4;5;4;4;4;4;4;;1;51.47325;51.47325;0;0
2;068;004;149;05;020414;2;2;2;3;04;;;;;;;;;;;;;;;0;;;;;;;;;;;1;101.5077;;0;0
2;068;004;009;03;201213;1;4;1;3;20;1;2;1;5;102002;1;3;;5;5;5;1;5;5;6;1;1;5;5;4;4;4;4;4;;1;84.04192;84.04192;32012;0
2;068;004;063;01;280114;1;1;1;1;54;1;5;1;5;107004;1;2;;5;5;5;1;2;5;4;1;1;5;5;4;4;4;4;4;;1;67.21421;67.21421;30437;0
2;068;004;149;01;020414;1;2;1;1;38;1;4;1;5;107651;1;3;;5;5;5;1;5;5;4;1;1;5;5;4;4;4;4;4;;1;82.57073;82.57073;30217;0
2;068;004;034;01;201213;1;4;1;1;56;1;3;1;5;111009;1;3;;2;5;5;1;4;5;6;1;1;5;5;4;4;4;4;4;;1;59.86957;59.86957;28191;0
2;068;004;121;02;120214;1;2;1;1;31;1;6;1;5;027009;1;2;;4;5;5;1;5;5;4;1;1;5;3;4;4;4;4;4;;1;71.66016;71.66016;33241;0
2;068;004;121;01;120214;1;2;2;2;32;1;6;2;5;068001;4;;1;1;5;5;5;4;5;4;1;1;5;5;4;4;4;4;4;;1;71.66016;71.66016;955;0
2;068;004;149;03;020414;1;2;1;3;10;2;0;5;5;068001;;;;1;4;5;5;2;5;7;1;;5;5;4;4;4;4;4;;1;56.16413;56.16413;955;0
2;068;004;149;04;020414;1;2;2;3;07;2;0;5;5;068001;;;;1;5;5;5;2;5;7;1;;5;5;4;4;4;4;4;;1;56.16413;56.16413;955;0
2;068;004;038;03;140214;1;4;2;3;10;2;0;5;5;068003;;;;1;2;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;100.6609;100.6609;502;0
2;068;004;038;04;140214;1;4;1;3;07;2;0;5;5;068003;;;;1;2;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;100.6609;100.6609;502;0
2;068;004;019;03;010414;1;1;2;3;15;2;0;5;5;068004;;;;1;5;5;5;5;2;7;1;;5;4;3;3;3;4;4;2;1;37.09848;37.09848;441;0
2;068;004;032;02;010214;1;5;2;3;14;2;0;5;5;068004;;;;1;2;5;5;4;5;7;1;;5;5;4;4;4;4;4;;1;37.09848;37.09848;441;0
2;068;004;063;03;280114;1;1;1;3;11;2;0;5;5;068004;;;;1;3;5;5;1;5;7;1;;5;5;4;4;4;4;4;;1;37.09848;37.09848;441;0
2;068;004;073;01;180214;1;1;1;1;49;1;3;1;5;068004;3;;3;1;5;1;4;5;5;6;1;6;5;5;4;4;4;4;4;;1;47.45088;47.45088;441;0
2;068;004;032;03;010214;1;5;2;3;09;2;0;5;5;068006;;;;1;2;5;5;4;5;7;1;;5;5;4;4;4;4;4;;1;59.36125;59.36125;826;0
2;068;004;019;01;010414;1;1;2;1;46;1;4;1;5;070451;1;2;;1;2;5;1;4;4;2;1;1;5;4;4;4;4;4;4;;1;67.21421;67.21421;8599;0
2;068;004;146;01;010414;1;1;1;1;62;1;6;1;5;071003;1;3;;2;4;3;1;5;5;4;1;5;5;5;4;4;4;4;4;;1;51.47325;51.47325;12628;0
2;068;004;063;02;280114;1;1;2;2;46;1;6;2;5;073001;1;1;;2;5;5;1;5;5;4;1;1;5;5;4;4;4;4;4;;1;67.21421;67.21421;8123;0
2;068;004;149;02;020414;1;2;2;2;37;1;6;1;5;075006;1;3;;5;5;5;1;5;5;5;1;1;5;5;4;4;4;4;4;;1;82.57073;82.57073;6068;0
2;068;004;019;02;010414;1;1;2;3;17;2;0;5;5;075351;;;;1;2;5;5;2;2;7;1;;5;2;3;3;3;4;4;2;1;37.09848;37.09848;6619;0
2;068;004;038;01;140214;1;4;1;1;39;1;6;1;5;076005;1;3;;1;2;5;1;4;5;3;1;1;5;5;4;4;4;4;4;;1;147.9884;147.9884;9890;0
2;068;004;009;01;201213;1;4;1;1;52;1;2;1;5;888888;;;;5;5;4;1;5;5;2;1;1;5;5;4;4;4;4;4;;1;67.21421;67.21421;0;0
2;068;004;044;01;250314;1;1;2;1;63;1;4;1;5;888888;;;;2;5;5;1;4;5;2;1;5;5;5;4;4;4;4;4;;1;51.47325;51.47325;0;0
2;068;005;011;01;181013;1;4;1;1;72;1;3;7;;;;;;2;5;5;1;2;5;3;1;;4;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;005;011;02;181013;1;4;2;2;71;1;4;7;;;;;;2;5;5;1;1;4;5;1;;4;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;005;023;03;271113;2;2;1;3;04;;;;;;;;;;;;;;;0;;;;;;;;;;;1;181.9284;;0;0
2;068;005;023;04;271113;2;2;2;3;04;;;;;;;;;;;;;;;0;;;;;;;;;;;1;181.9284;;0;0
2;068;005;031;01;110214;1;1;2;1;69;1;3;7;;;;;;4;4;5;1;1;4;5;2;;4;4;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;005;031;02;110214;1;1;2;2;66;1;3;7;;;;;;4;4;5;1;1;4;5;1;;4;4;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;005;037;01;191213;1;3;1;1;73;1;3;7;;;;;;1;4;5;1;1;4;4;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;005;037;02;191213;1;3;2;2;67;1;4;7;;;;;;1;5;5;1;1;4;4;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;005;061;02;250314;1;1;2;2;44;1;6;6;;;;;;1;2;5;1;2;5;4;1;;5;5;4;4;4;4;4;;1;67.21421;67.21421;0;0
2;068;005;077;01;090114;1;3;2;1;35;1;4;6;;;;;;4;5;5;1;5;5;4;1;;5;5;4;4;4;4;4;;1;147.9884;147.9884;0;0
2;068;005;082;01;150114;1;2;1;1;68;1;3;7;;;;;;1;5;1;2;5;5;4;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;005;082;02;150114;1;2;2;4;65;1;1;7;;;;;;1;5;1;2;2;5;5;1;;5;5;4;4;4;4;4;;1;45.92112;45.92112;0;0
2;068;005;152;01;270314;1;3;2;1;72;1;3;7;;;;;;1;5;5;2;4;5;3;1;;5;5;4;4;4;4;4;;1;39.48098;39.48098;0;0
2;068;005;157;01;260314;1;2;1;1;65;1;5;7;;;;;;1;2;5;1;4;5;3;1;;5;5;4;4;4;4;4;;1;55.92485;55.92485;0;0
2;068;005;157;03;260314;1;2;2;3;15;2;0;5;5;123003;;;;1;4;5;5;2;1;7;1;;5;4;3;3;3;4;4;3;1;37.09848;37.09848;14854;0
